Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","134","Malta","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","983","Fc","Calculated data"
"FBS","New Food Balances","136","Mauritania","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","419","Fc","Calculated data"
"FBS","New Food Balances","137","Mauritius","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","459","Fc","Calculated data"
"FBS","New Food Balances","138","Mexico","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","670","Fc","Calculated data"
"FBS","New Food Balances","141","Mongolia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","966","Fc","Calculated data"
"FBS","New Food Balances","273","Montenegro","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1227","Fc","Calculated data"
"FBS","New Food Balances","143","Morocco","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","329","Fc","Calculated data"
"FBS","New Food Balances","144","Mozambique","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","134","Fc","Calculated data"
"FBS","New Food Balances","28","Myanmar","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","587","Fc","Calculated data"
"FBS","New Food Balances","147","Namibia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","317","Fc","Calculated data"
"FBS","New Food Balances","149","Nepal","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","216","Fc","Calculated data"
"FBS","New Food Balances","150","Netherlands","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1074","Fc","Calculated data"
"FBS","New Food Balances","153","New Caledonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","734","Fc","Calculated data"
"FBS","New Food Balances","156","New Zealand","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","954","Fc","Calculated data"
"FBS","New Food Balances","157","Nicaragua","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","333","Fc","Calculated data"
"FBS","New Food Balances","158","Niger","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","176","Fc","Calculated data"
"FBS","New Food Balances","159","Nigeria","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","80","Fc","Calculated data"
"FBS","New Food Balances","154","North Macedonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","566","Fc","Calculated data"
"FBS","New Food Balances","162","Norway","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1055","Fc","Calculated data"
"FBS","New Food Balances","221","Oman","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","589","Fc","Calculated data"
"FBS","New Food Balances","165","Pakistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","534","Fc","Calculated data"
"FBS","New Food Balances","166","Panama","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","608","Fc","Calculated data"
"FBS","New Food Balances","169","Paraguay","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","514","Fc","Calculated data"
"FBS","New Food Balances","170","Peru","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","321","Fc","Calculated data"
"FBS","New Food Balances","171","Philippines","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","413","Fc","Calculated data"
"FBS","New Food Balances","173","Poland","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1030","Fc","Calculated data"
"FBS","New Food Balances","174","Portugal","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1076","Fc","Calculated data"
"FBS","New Food Balances","117","Republic of Korea","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","629","Fc","Calculated data"
"FBS","New Food Balances","146","Republic of Moldova","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","589","Fc","Calculated data"
"FBS","New Food Balances","183","Romania","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","927","Fc","Calculated data"
"FBS","New Food Balances","185","Russian Federation","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","858","Fc","Calculated data"
"FBS","New Food Balances","184","Rwanda","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","105","Fc","Calculated data"
"FBS","New Food Balances","188","Saint Kitts and Nevis","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","718","Fc","Calculated data"
"FBS","New Food Balances","189","Saint Lucia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","779","Fc","Calculated data"
"FBS","New Food Balances","191","Saint Vincent and the Grenadines","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","605","Fc","Calculated data"
"FBS","New Food Balances","244","Samoa","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","800","Fc","Calculated data"
"FBS","New Food Balances","193","Sao Tome and Principe","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","176","Fc","Calculated data"
"FBS","New Food Balances","194","Saudi Arabia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","485","Fc","Calculated data"
"FBS","New Food Balances","195","Senegal","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","144","Fc","Calculated data"
"FBS","New Food Balances","272","Serbia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","737","Fc","Calculated data"
"FBS","New Food Balances","197","Sierra Leone","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","128","Fc","Calculated data"
"FBS","New Food Balances","199","Slovakia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","916","Fc","Calculated data"
"FBS","New Food Balances","198","Slovenia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","870","Fc","Calculated data"
"FBS","New Food Balances","25","Solomon Islands","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","201","Fc","Calculated data"
"FBS","New Food Balances","202","South Africa","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","456","Fc","Calculated data"
"FBS","New Food Balances","203","Spain","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","862","Fc","Calculated data"
"FBS","New Food Balances","38","Sri Lanka","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","197","Fc","Calculated data"
"FBS","New Food Balances","276","Sudan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","388","Fc","Calculated data"
"FBS","New Food Balances","207","Suriname","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","334","Fc","Calculated data"
"FBS","New Food Balances","210","Sweden","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1062","Fc","Calculated data"
"FBS","New Food Balances","211","Switzerland","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1061","Fc","Calculated data"
"FBS","New Food Balances","208","Tajikistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","218","Fc","Calculated data"
"FBS","New Food Balances","216","Thailand","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","362","Fc","Calculated data"
